DataHora;Satelite;Pais;Estado;Municipi;Bioma;DiaSemCh;Precipit;RiscoFog;Latitude;Longitud;AreaIndu;FRP
2019/09/09 17:00:00;AQUA_M-T;Brasil;MINAS GERAIS;ANDRELANDIA;Mata Atlantica;7;0;1;"-21,717";"-44,214";;30
2019/09/09 17:00:00;AQUA_M-T;Brasil;RIO DE JANEIRO;SAO FIDELIS;Mata Atlantica;7;0;1;"-21,722";"-41,785";;26.5
2019/09/09 17:00:00;AQUA_M-T;Brasil;RIO DE JANEIRO;SAO FIDELIS;Mata Atlantica;5;0;1;"-21,738";"-41,803";;50.8
2019/09/09 17:00:00;AQUA_M-T;Brasil;RIO DE JANEIRO;SAO FIDELIS;Mata Atlantica;7;0;1;"-21,74";"-41,796";;27.7
2019/09/09 17:00:00;AQUA_M-T;Brasil;MINAS GERAIS;ANDRELANDIA;Mata Atlantica;7;0;1;"-21,787";"-44,343";;22.2
2019/09/09 17:00:00;AQUA_M-T;Brasil;MINAS GERAIS;ANDRELANDIA;Mata Atlantica;7;0;1;"-21,798";"-44,341";;15.8
2019/09/09 17:00:00;AQUA_M-T;Brasil;MINAS GERAIS;TRES CORACOES;Mata Atlantica;4;0;1;"-21,8";"-45,288";;9.4
2019/09/09 17:00:00;AQUA_M-T;Brasil;RIO DE JANEIRO;TRAJANO DE MORAES;Mata Atlantica;6;0;1;"-22,155";"-42,209";;15.4
2019/09/09 17:00:00;AQUA_M-T;Brasil;RIO DE JANEIRO;MACAE;Mata Atlantica;6;0;1;"-22,291";"-42,074";;17.5
2019/09/09 17:00:00;AQUA_M-T;Brasil;RIO DE JANEIRO;PARAIBA DO SUL;Mata Atlantica;4;0;1;"-22,311";"-43,284";;20.9
2019/09/09 17:00:00;AQUA_M-T;Brasil;RIO DE JANEIRO;BARRA MANSA;Mata Atlantica;6;0;1;"-22,441";"-44,194";;7.9
2019/09/09 17:00:00;AQUA_M-T;Brasil;RIO DE JANEIRO;BARRA MANSA;Mata Atlantica;6;0;1;"-22,443";"-44,207";;36
2019/09/09 17:00:00;AQUA_M-T;Brasil;RIO DE JANEIRO;BARRA MANSA;Mata Atlantica;6;0;1;"-22,448";"-44,2";;12.1
2019/09/09 17:00:00;AQUA_M-T;Brasil;RIO DE JANEIRO;VOLTA REDONDA;Mata Atlantica;6;0;1;"-22,472";"-44,087";;9
2019/09/09 17:00:00;AQUA_M-T;Brasil;RIO DE JANEIRO;RIO BONITO;Mata Atlantica;6;0;1;"-22,793";"-42,474";;13.9
2019/09/09 17:00:00;AQUA_M-T;Brasil;MINAS GERAIS;VAZANTE;Cerrado;11;0;1;"-17,806";"-46,861";;8.3
2019/09/09 17:00:00;AQUA_M-T;Brasil;MINAS GERAIS;VAZANTE;Cerrado;11;0;1;"-17,813";"-46,875";;8.8
2019/09/09 17:00:00;AQUA_M-T;Brasil;GOIAS;CATALAO;Cerrado;3;0;1;"-18,111";"-47,723";;8.5
2019/09/09 17:00:00;AQUA_M-T;Brasil;GOIAS;CATALAO;Cerrado;3;0;1;"-18,112";"-47,732";;61
2019/09/09 17:00:00;AQUA_M-T;Brasil;MINAS GERAIS;PATROCINIO;Cerrado;11;0;1;"-18,898";"-47,151";;18.7
2019/09/09 17:00:00;AQUA_M-T;Brasil;MINAS GERAIS;PATROCINIO;Cerrado;11;0;1;"-18,899";"-47,161";;15.3
2019/09/09 17:00:00;AQUA_M-T;Brasil;MINAS GERAIS;PATROCINIO;Cerrado;11;0;1;"-18,907";"-47,149";;28.7
2019/09/09 17:00:00;AQUA_M-T;Brasil;MINAS GERAIS;PATROCINIO;Cerrado;11;0;1;"-18,959";"-47,182";;23
2019/09/09 17:00:00;AQUA_M-T;Brasil;MINAS GERAIS;PATROCINIO;Cerrado;11;0;"0,92";"-18,961";"-47,192";;11.3
2019/09/09 17:00:00;AQUA_M-T;Brasil;MINAS GERAIS;PATROCINIO;Cerrado;11;0;1;"-18,967";"-47,184";;58.3
2019/09/09 17:00:00;AQUA_M-T;Brasil;MINAS GERAIS;VARZEA DA PALMA;Cerrado;49;0;1;"-17,691";"-44,86";;18.8
2019/09/09 17:00:00;AQUA_M-T;Brasil;MINAS GERAIS;VARZEA DA PALMA;Cerrado;49;0;1;"-17,694";"-44,874";;61
2019/09/09 17:00:00;AQUA_M-T;Brasil;MINAS GERAIS;LEANDRO FERREIRA;Cerrado;11;0;1;"-19,699";"-45,033";;30
2019/09/09 17:00:00;AQUA_M-T;Brasil;MINAS GERAIS;ESMERALDAS;Cerrado;11;0;"0,86";"-19,729";"-44,455";;17.4
2019/09/09 17:00:00;AQUA_M-T;Brasil;MINAS GERAIS;ESMERALDAS;Cerrado;11;0;"0,85";"-19,732";"-44,449";;13.3
2019/09/09 17:00:00;AQUA_M-T;Brasil;MINAS GERAIS;PARA DE MINAS;Cerrado;11;0;1;"-19,734";"-44,462";;8.3
2019/09/09 17:00:00;AQUA_M-T;Brasil;MINAS GERAIS;NOVA SERRANA;Cerrado;11;0;1;"-19,827";"-45,074";;22.4
2019/09/09 17:00:00;AQUA_M-T;Brasil;MINAS GERAIS;NOVA SERRANA;Cerrado;11;0;1;"-19,828";"-45,067";;12.2
2019/09/09 17:00:00;AQUA_M-T;Brasil;MINAS GERAIS;NOVA SERRANA;Cerrado;11;0;1;"-19,83";"-45,079";;16.7
2019/09/09 17:00:00;AQUA_M-T;Brasil;RIO DE JANEIRO;RIO BONITO;Mata Atlantica;4;0;1;"-22,801";"-42,465";;10.6
2019/09/09 17:00:00;AQUA_M-T;Brasil;BAHIA;COCOS;Cerrado;16;0;1;"-14,855";"-45,341";;19.6
2019/09/09 17:00:00;AQUA_M-T;Brasil;MINAS GERAIS;SAO JOAO DAS MISSOES;Cerrado;16;0;1;"-14,879";"-44,225";;36.5
2019/09/09 17:00:00;AQUA_M-T;Brasil;MINAS GERAIS;SAO JOAO DAS MISSOES;Cerrado;16;0;1;"-14,884";"-44,219";;64.7
2019/09/09 17:00:00;AQUA_M-T;Brasil;MINAS GERAIS;CORONEL MURTA;Cerrado;48;0;"0,99";"-16,741";"-42,201";;32.9
2019/09/09 17:00:00;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;66;0;NaN;"-15,835";"-47,951";;12.9
2019/09/09 17:00:00;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;98;0;1;"-15,914";"-47,993";;83.8
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;SANTA TEREZINHA;Amazonia;108;0;1;"-10,648";"-51,251";;35.7
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;NOVA CANAA DO NORTE;Amazonia;2;0;"0,97";"-10,666";"-56,294";;14.4
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;NOVA CANAA DO NORTE;Amazonia;2;0;1;"-10,671";"-56,287";;45
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;SANTA TEREZINHA;Amazonia;108;0;1;"-10,675";"-51,247";;43.7
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;SANTA TEREZINHA;Amazonia;108;0;1;"-10,676";"-51,256";;29.8
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;CONFRESA;Amazonia;16;0;1;"-10,679";"-51,406";;43.6
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;SANTA TEREZINHA;Amazonia;108;0;1;"-10,684";"-51,246";;27.5
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;SANTA TEREZINHA;Amazonia;108;0;1;"-10,685";"-51,255";;24.6
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;SANTA TEREZINHA;Cerrado;35;0;1;"-10,712";"-51,251";;38.2
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;SANTA TEREZINHA;Cerrado;35;0;1;"-10,722";"-51,259";;28.3
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;SANTA TEREZINHA;Amazonia;35;0;1;"-10,724";"-51,268";;55.2
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;SANTA TEREZINHA;Amazonia;35;0;1;"-10,725";"-51,277";;79
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;SANTA TEREZINHA;Cerrado;35;0;1;"-10,73";"-51,242";;36.7
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;SANTA TEREZINHA;Cerrado;35;0;1;"-10,732";"-51,26";;21.4
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;SANTA TEREZINHA;Cerrado;35;0;1;"-10,733";"-51,269";;24.7
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;SANTA TEREZINHA;Cerrado;35;0;1;"-10,741";"-51,193";;10.1
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;SANTA TEREZINHA;Cerrado;35;0;1;"-10,741";"-51,259";;17
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;SANTA TEREZINHA;Cerrado;35;0;1;"-10,742";"-51,268";;52
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;PORTO ALEGRE DO NORTE;Amazonia;15;0;1;"-10,742";"-52,044";;10
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;PORTO ALEGRE DO NORTE;Cerrado;35;0;1;"-10,769";"-51,198";;234.1
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;PORTO ALEGRE DO NORTE;Cerrado;35;0;1;"-10,771";"-51,142";;33.3
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;PORTO ALEGRE DO NORTE;Cerrado;35;0;1;"-10,771";"-51,208";;147.9
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;PORTO ALEGRE DO NORTE;Cerrado;35;0;1;"-10,775";"-51,17";;29.8
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;SAO JOSE DO XINGU;Amazonia;15;0;1;"-10,775";"-53,087";;20.2
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;LUCIARA;Cerrado;89;0;1;"-10,776";"-50,605";;127.8
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;PORTO ALEGRE DO NORTE;Cerrado;35;0;1;"-10,776";"-51,179";;338.6
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;PORTO ALEGRE DO NORTE;Cerrado;35;0;1;"-10,777";"-51,188";;236.4
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;LUCIARA;Cerrado;89;0;1;"-10,778";"-50,614";;79.6
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;PORTO ALEGRE DO NORTE;Cerrado;35;0;1;"-10,778";"-51,132";;134.3
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;PORTO ALEGRE DO NORTE;Cerrado;35;0;1;"-10,778";"-51,197";;11.6
2019/09/09 17:00:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;16;0;1;"-10,779";"-50,17";;41.4
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;LUCIARA;Cerrado;89;0;1;"-10,779";"-50,624";;61.1
2019/09/09 17:00:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;16;0;1;"-10,78";"-50,179";;23.4
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;PORTO ALEGRE DO NORTE;Cerrado;35;0;1;"-10,78";"-51,141";;511.4
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;PORTO ALEGRE DO NORTE;Cerrado;35;0;1;"-10,781";"-51,15";;360.5
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;LUCIARA;Cerrado;89;0;1;"-10,785";"-50,604";;39
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;LUCIARA;Cerrado;89;0;1;"-10,787";"-50,613";;74.5
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;LUCIARA;Cerrado;89;0;1;"-10,788";"-50,622";;91.4
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;LUCIARA;Cerrado;89;0;1;"-10,796";"-50,612";;557.6
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;LUCIARA;Cerrado;89;0;1;"-10,797";"-50,621";;106.9
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;MARCELANDIA;Amazonia;14;0;1;"-10,806";"-54,06";;55.4
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;MARCELANDIA;Amazonia;14;0;1;"-10,825";"-54,045";;52.7
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;MARCELANDIA;Amazonia;14;0;1;"-10,828";"-54,069";;68.3
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;MARCELANDIA;Amazonia;13;0;1;"-10,834";"-54,192";;13.7
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;MARCELANDIA;Amazonia;16;0;1;"-10,853";"-53,963";;75.3
2019/09/09 17:00:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;14;0;1;"-10,928";"-50,254";;392.9
2019/09/09 17:00:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;14;0;1;"-10,93";"-50,263";;179
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;PORTO ALEGRE DO NORTE;Cerrado;15;0;1;"-10,93";"-51,489";;48.3
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;PORTO ALEGRE DO NORTE;Amazonia;15;0;1;"-10,931";"-51,499";;24.7
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;PORTO ALEGRE DO NORTE;Cerrado;15;0;1;"-10,937";"-51,479";;45.7
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;PORTO ALEGRE DO NORTE;Cerrado;15;0;1;"-10,939";"-51,488";;17.6
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;PORTO ALEGRE DO NORTE;Amazonia;13;0;1;"-10,941";"-51,507";;62.5
2019/09/09 17:00:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;35;0;1;"-10,942";"-49,899";;95.9
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;PORTO ALEGRE DO NORTE;Amazonia;13;0;1;"-10,943";"-51,516";;65.4
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;PORTO ALEGRE DO NORTE;Amazonia;13;0;1;"-10,944";"-51,525";;62.6
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;PORTO ALEGRE DO NORTE;Cerrado;15;0;1;"-10,945";"-51,471";;60.3
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;PORTO ALEGRE DO NORTE;Amazonia;13;0;1;"-10,945";"-51,535";;19.2
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;PORTO ALEGRE DO NORTE;Cerrado;15;0;1;"-10,947";"-51,48";;387.5
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;PORTO ALEGRE DO NORTE;Cerrado;15;0;1;"-10,948";"-51,49";;115.1
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;PORTO ALEGRE DO NORTE;Cerrado;15;0;1;"-10,949";"-51,499";;32.4
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;PORTO ALEGRE DO NORTE;Cerrado;13;0;1;"-10,951";"-51,508";;31.3
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;PORTO ALEGRE DO NORTE;Amazonia;13;0;1;"-10,953";"-51,527";;95.7
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;PORTO ALEGRE DO NORTE;Amazonia;13;0;1;"-10,954";"-51,536";;276
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;PORTO ALEGRE DO NORTE;Cerrado;15;0;1;"-10,957";"-51,488";;32.1
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;PORTO ALEGRE DO NORTE;Cerrado;15;0;1;"-10,958";"-51,498";;81.8
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;PORTO ALEGRE DO NORTE;Cerrado;13;0;1;"-10,96";"-51,507";;101.4
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;PORTO ALEGRE DO NORTE;Cerrado;13;0;1;"-10,961";"-51,516";;334.8
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;PORTO ALEGRE DO NORTE;Cerrado;13;0;1;"-10,962";"-51,526";;462.7
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;PORTO ALEGRE DO NORTE;Cerrado;13;0;1;"-10,964";"-51,535";;399.5
2019/09/09 17:00:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;35;0;1;"-10,995";"-49,829";;50.5
2019/09/09 17:00:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;35;0;1;"-10,999";"-49,975";;37.4
2019/09/09 17:00:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;35;0;1;-11;"-49,984";;35.4
2019/09/09 17:00:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;35;0;1;"-11,008";"-49,977";;99.4
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;MARCELANDIA;Amazonia;16;0;1;"-11,026";"-54,254";;17.4
2019/09/09 17:00:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;14;0;1;"-11,027";"-50,233";;16.5
2019/09/09 17:00:00;AQUA_M-T;Brasil;TOCANTINS;SANTA RITA DO TOCANTINS;Cerrado;35;0;1;"-11,028";"-49,605";;34.8
2019/09/09 17:00:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;14;0;1;"-11,028";"-50,242";;21.9
2019/09/09 17:00:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;35;0;1;"-11,032";"-49,955";;30.4
2019/09/09 17:00:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;35;0;1;"-11,033";"-49,964";;22.3
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;MARCELANDIA;Amazonia;16;0;1;"-11,034";"-54,24";;86
2019/09/09 17:00:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;35;0;1;"-11,035";"-49,973";;86.9
2019/09/09 17:00:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;35;0;1;"-11,036";"-49,982";;18.2
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;MARCELANDIA;Amazonia;16;0;1;"-11,036";"-54,253";;434
2019/09/09 17:00:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;35;0;1;"-11,042";"-49,963";;41.3
2019/09/09 17:00:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;35;0;1;"-11,13";"-49,801";;19.7
2019/09/09 17:00:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;116;"0,09";1;"-11,131";"-50,64";;11.6
2019/09/09 17:00:00;AQUA_M-T;Brasil;TOCANTINS;DUERE;Cerrado;35;0;1;"-11,141";"-49,752";;36.8
2019/09/09 17:00:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;116;"0,09";1;"-11,156";"-50,626";;9.7
2019/09/09 17:00:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;116;"0,09";1;"-11,158";"-50,636";;25.7
2019/09/09 17:00:00;AQUA_M-T;Brasil;TOCANTINS;DUERE;Cerrado;35;0;1;"-11,159";"-49,753";;74.1
2019/09/09 17:00:00;AQUA_M-T;Brasil;TOCANTINS;DUERE;Cerrado;35;0;1;"-11,16";"-49,763";;91.6
2019/09/09 17:00:00;AQUA_M-T;Brasil;TOCANTINS;DUERE;Cerrado;35;0;1;"-11,163";"-49,715";;51.1
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;CANABRAVA DO NORTE;Cerrado;10;0;1;"-11,168";"-51,55";;32.4
2019/09/09 17:00:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;35;0;1;"-11,17";"-49,827";;48
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;CANABRAVA DO NORTE;Cerrado;10;0;1;"-11,176";"-51,539";;19.9
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;CANABRAVA DO NORTE;Cerrado;10;0;1;"-11,177";"-51,549";;48.5
2019/09/09 17:00:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;116;"0,09";1;"-11,178";"-50,651";;19.4
2019/09/09 17:00:00;AQUA_M-T;Brasil;TOCANTINS;DUERE;Cerrado;35;0;1;"-11,365";"-49,272";;64.5
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;CANABRAVA DO NORTE;Amazonia;15;0;1;"-11,383";"-51,776";;34.2
2019/09/09 17:00:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;14;0;1;"-11,384";"-50,036";;36.4
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;CANABRAVA DO NORTE;Amazonia;15;0;1;"-11,384";"-51,785";;100.5
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;CANABRAVA DO NORTE;Amazonia;15;0;1;"-11,386";"-51,795";;34.1
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;CANABRAVA DO NORTE;Amazonia;16;0;1;"-11,387";"-51,804";;36.3
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;UNIAO DO SUL;Amazonia;15;0;1;"-11,39";"-54,111";;44.5
2019/09/09 17:00:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;14;0;1;"-11,391";"-50,017";;17.6
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;CANABRAVA DO NORTE;Amazonia;15;0;1;"-11,391";"-51,901";;52.3
2019/09/09 17:00:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;14;0;1;"-11,392";"-50,026";;18.6
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;CANABRAVA DO NORTE;Amazonia;15;0;1;"-11,392";"-51,774";;75
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;CANABRAVA DO NORTE;Amazonia;15;0;1;"-11,392";"-51,911";;47.4
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;CANABRAVA DO NORTE;Amazonia;15;0;1;"-11,393";"-51,784";;109.5
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;UNIAO DO SUL;Amazonia;15;0;1;"-11,393";"-54,104";;66.1
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;CANABRAVA DO NORTE;Amazonia;16;0;1;"-11,394";"-51,852";;32.2
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;CANABRAVA DO NORTE;Amazonia;16;0;1;"-11,395";"-51,861";;48.4
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;UNIAO DO SUL;Amazonia;15;0;1;"-11,395";"-54,116";;124
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;CANABRAVA DO NORTE;Amazonia;16;0;1;"-11,396";"-51,871";;48.2
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;CANABRAVA DO NORTE;Amazonia;16;0;1;"-11,398";"-51,88";;22.3
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;CANABRAVA DO NORTE;Amazonia;16;0;1;"-11,399";"-51,89";;74.2
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;UNIAO DO SUL;Amazonia;15;0;1;"-11,399";"-54,098";;28.3
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;CANABRAVA DO NORTE;Amazonia;15;0;1;"-11,4";"-51,9";;45.8
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;UNIAO DO SUL;Amazonia;15;0;1;"-11,4";"-54,11";;356.8
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;CANABRAVA DO NORTE;Amazonia;15;0;1;"-11,401";"-51,909";;71.7
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;UNIAO DO SUL;Amazonia;13;0;1;"-11,402";"-54,122";;113.8
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;CANABRAVA DO NORTE;Amazonia;15;0;1;"-11,403";"-51,85";;28
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;CANABRAVA DO NORTE;Amazonia;15;0;1;"-11,403";"-51,919";;215.4
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;CANABRAVA DO NORTE;Amazonia;15;0;1;"-11,404";"-51,86";;59
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;CANABRAVA DO NORTE;Amazonia;15;0;1;"-11,404";"-51,928";;34.2
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;CANABRAVA DO NORTE;Amazonia;15;0;1;"-11,434";"-51,944";;61.9
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;CANABRAVA DO NORTE;Amazonia;15;0;1;"-11,436";"-51,953";;28.6
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;CANABRAVA DO NORTE;Amazonia;15;0;1;"-11,44";"-51,913";;90.3
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;CANABRAVA DO NORTE;Amazonia;15;0;1;"-11,441";"-51,923";;182.5
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;CANABRAVA DO NORTE;Amazonia;15;0;1;"-11,442";"-51,933";;231
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;CANABRAVA DO NORTE;Amazonia;15;0;1;"-11,444";"-51,942";;335
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;CANABRAVA DO NORTE;Amazonia;15;0;1;"-11,445";"-51,952";;84.5
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;CANABRAVA DO NORTE;Amazonia;15;0;1;"-11,446";"-51,962";;30.6
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;CANABRAVA DO NORTE;Amazonia;15;0;1;"-11,449";"-51,912";;53
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;CANABRAVA DO NORTE;Amazonia;15;0;1;"-11,45";"-51,922";;150.7
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;CANABRAVA DO NORTE;Amazonia;15;0;1;"-11,452";"-51,931";;389.2
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;CANABRAVA DO NORTE;Amazonia;15;0;1;"-11,453";"-51,941";;1236
