year,area,loi
2018,4.199195685237658,SÃO JOÃO DO ARAGUAIA
2018,9.145605227381301,SÃO DOMINGOS DO MARANHÃO
2018,282.07590712193326,SÃO FÉLIX DO XINGU
2018,0.43008449990739295,BORBA
2018,2.1694031924059662,LUCAS DO RIO VERDE
2018,3.496740303618851,NOVO SANTO ANTÔNIO
2018,0.26008737096519885,MUANÁ
2018,0.9546176588613027,ARAGOMINAS
2018,52.6780660537173,JACAREACANGA
2018,6.90543236882514,VERA
2018,17.734044975321194,VILHENA
2018,1.0333809655528678,CAMETÁ
2018,2.7446703762093376,JACUNDÁ
2018,4.56424383391875,NOVA ESPERANÇA DO PIRIÁ
2018,22.446400845707352,COTRIGUAÇU
2018,0.18583887907574625,NOBRES
2018,9.025982930685092,ITINGA DO MARANHÃO
2018,0.3059006483379064,REDENÇÃO
2018,62.02680302684945,QUERÊNCIA
2018,40.741495597416396,NOVA MARINGÁ
2018,16.902810856504246,MONTE NEGRO
2018,59.86917911948469,ANAPU
2018,6.4869615306212145,RIO CRESPO
2018,1.7644852677325908,ROLIM DE MOURA
2018,51.019371446703644,CLÁUDIA
2018,13.613863932632027,PORTO ACRE
2018,2.6368863041548316,NOVA GUARITA
2018,0.10249823319154935,FORMOSA DA SERRA NEGRA
2018,0.22153044768511632,SANTA FÉ DO ARAGUAIA
2018,20.629859887425148,ITAÚBA
2018,4.562795417358136,VISEU
2018,0.36073234206209825,SÃO JOSÉ DOS BASÍLIOS
2018,1.5123590856045204,SÃO JOSÉ DO XINGU
2018,1.7470017889858465,ALVORADA D'OESTE
2018,0.839204266099886,SANTA LUZIA D'OESTE
2018,4.661676511429775,MAUÉS
2018,30.924526389752863,PARANATINGA
2018,0.8118569876923225,PORTO FRANCO
2018,0.4525503594123695,MAGALHÃES BARATA
2018,3.5930762209161653,COLÍDER
2018,101.85821771648168,CANDEIAS DO JAMARI
2018,2.1019000127296503,ALTO ALEGRE
2018,33.529933072791636,SINOP
2018,0.12984819556479751,SANTA TEREZINHA DO TOCANTINS
2018,22.154888217936527,JUÍNA
2018,7.004762989281581,ARAME
2018,20.091464787781952,ALTO BOA VISTA
2018,14.117996691303485,TAILÂNDIA
2018,72.26791614868587,CUJUBIM
2018,24.06244506594149,ÓBIDOS
2018,52.540588826369564,SENA MADUREIRA
2018,71.81571127716165,RONDOLÂNDIA
2018,31.76199416832824,PORTO DOS GAÚCHOS
2018,71.76349634779626,MANICORÉ
2018,4.64207249077726,ALTO ALEGRE DOS PARECIS
2018,9.277355585599954,CAROEBE
2018,0.6216733554478504,SÃO JOÃO DA PONTA
2018,0.18643969490283396,PAULO RAMOS
2018,9.526309156233255,CHUPINGUAIA
2018,0.19054300284405565,ARAPOEMA
2018,11.663911141827818,SANTARÉM
2018,0.8927467380297053,BUJARU
2018,20.1270688899745,PIMENTA BUENO
2018,2.724638916583221,BELTERRA
2018,2.3012129563987545,FORMOSO DO ARAGUAIA
2018,9.015254950162696,SÃO MIGUEL DO GUAPORÉ
2018,0.20531213553319855,QUATIPURU
2018,0.4616744403130399,SÃO JOÃO DE PIRABAS
2018,6.623814799467894,CORUMBIARA
2018,0.6429468234226248,MINISTRO ANDREAZZA
2018,17.34056868944054,ARIQUEMES
2018,0.549009188068454,NORTELÂNDIA
2018,56.02538889090552,TRAIRÃO
2018,2.6743760947147233,NOVA SANTA HELENA
2018,52.023309354900334,SENADOR JOSÉ PORFÍRIO
2018,0.5191948543090461,COLORADO DO OESTE
2018,0.8979833451150653,CEREJEIRAS
2018,0.13394621050633862,TERRA SANTA
2018,0.36478708457597425,AMAPÁ DO MARANHÃO
2018,4.417550664189169,JURUENA
2018,0.4962604406726523,CONCÓRDIA DO PARÁ
2018,0.5361400008087198,NOVA TIMBOTEUA
2018,8.203066307259055,GONÇALVES DIAS
2018,1.6090574169596077,BANNACH
2018,16.896321481294294,TOMÉ-AÇU
2018,4.7811642515083905,GOVERNADOR LUIZ ROCHA
2018,0.08828471155136451,NOVA OLINDA DO MARANHÃO
2018,4.134569640173917,CAREIRO DA VÁRZEA
2018,0.9571736878253876,BREJO GRANDE DO ARAGUAIA
2018,12.466315000516577,SANTANA DO ARAGUAIA
2018,0.816540500712956,LUCIARA
2018,0.06614942956735462,NAZARÉ
2018,2.593162630575773,THEOBROMA
2018,0.987616786209324,GARRAFÃO DO NORTE
2018,0.1906227696006112,BOA VISTA DO GURUPI
2018,0.33292541824153365,SÃO CAETANO DE ODIVELAS
2018,22.79312584795498,XAPURI
2018,1.2638435288441883,RIO PRETO DA EVA
2018,16.906264163178683,NOVA MONTE VERDE
2018,0.680090535617227,URUPÁ
2018,3.8481374535942985,ALTA FLORESTA D'OESTE
2018,5.095669342110432,IRACEMA
2018,6.903160028345161,GRAJAÚ
2018,1.4658080396423308,ANGICO
2018,12.312639552280999,PLÁCIDO DE CASTRO
2018,0.5969728512124495,XAMBIOÁ
2018,29.427097697442548,CUMARU DO NORTE
2018,1.0184377239703417,CANAÃ DOS CARAJÁS
2018,4.004586826947532,ELDORADO DO CARAJÁS
2018,0.07121782059887578,AGUIARNÓPOLIS
2018,18.86638964692931,CACHOEIRA DO PIRIÁ
2018,0.15552590221392287,SANTA LUZIA DO PARÁ
2018,0.39209382579681007,ARAGUACEMA
2018,4.277744090316511,BOM JESUS DO ARAGUAIA
2018,0.2845484060686054,BRAGANÇA
2018,0.9098853903660038,SÃO GERALDO DO ARAGUAIA
2018,0.1522201857837826,SÃO PEDRO DA ÁGUA BRANCA
2018,0.2227491947827783,SENADOR LA ROCQUE
2018,159.53500786948183,APUÍ
2018,0.8861152412813795,XINGUARA
2018,0.39029568261209074,RIBAMAR FIQUENE
2018,47.11159194685278,HUMAITÁ
2018,3.950515328585593,PIÇARRA
2018,25.917881763395055,JUARA
2018,6.581102310670576,ULIANÓPOLIS
2018,7.013656032935722,NOVA MUTUM
2018,3.252902012943331,EPITACIOLÂNDIA
2018,31.990840428336206,ITUPIRANGA
2018,0.2403117427559946,LAJEADO NOVO
2018,4.7004544910748205,ÁGUA AZUL DO NORTE
2018,10.929668564886047,BOM JARDIM
2018,192.90409598437688,NOVO PROGRESSO
2018,0.03318931168988347,SÃO JOÃO DO SOTER
2018,31.940695907393515,COMODORO
2018,0.37754991127630605,PRESIDENTE MÉDICI
2018,8.87674989419221,VALE DO ANARI
2018,0.9528704315276426,LAGOA DA CONFUSÃO
2018,137.53555813293212,NOVO ARIPUANÃ
2017,5.445162071647187,EPITACIOLÂNDIA
2017,2.4585010537882197,NOVA MUTUM
2017,9.930628745207166,RIBEIRÃO CASCALHEIRA
2017,29.1675759110157,ITUPIRANGA
2017,0.3007236858838542,NOVO HORIZONTE DO NORTE
2017,0.5191237258405691,BACABEIRA
2017,1.2717620917474866,COROATÁ
2017,126.50797949057055,NOVO ARIPUANÃ
2017,2.306821171398936,CARLINDA
2017,4.556553221073179,AURORA DO PARÁ
2017,0.25161909744118155,AUGUSTINÓPOLIS
2017,0.5747647780991908,PEQUIZEIRO
2017,0.0774484193711793,SANTA MARIA DO PARÁ
2017,1.1025278571861623,SAPEZAL
2017,7.99197916762431,AMARANTE DO MARANHÃO
2017,16.497774625461762,SÃO JOSÉ DO RIO CLARO
2017,4.259938176436679,AÇAILÂNDIA
2017,16.87101962348409,MANOEL URBANO
2017,121.59769831558916,NOVO REPARTIMENTO
2017,4.154623467395363,ALVARÃES
2017,3.5670423772264805,CÂNDIDO MENDES
2017,0.347501861692215,SÃO BENTO DO TOCANTINS
2017,2.0205653366609484,DUERÉ
2017,1.1282592491993464,ITAPIRANGA
2017,1.9254549552623244,NHAMUNDÁ
2017,0.5431360519673153,CANTANHEDE
2017,3.26192685931868,NOVA OLINDA DO NORTE
2017,0.3756498931220716,SÃO LUÍS
2017,4.145004162517965,TUCUMÃ
2017,0.6469146758746196,MACAPÁ
2017,0.445952206494308,SÃO FRANCISCO DO BREJÃO
2017,11.449305826333164,ORIXIMINÁ
2017,0.08279524427173474,PRESIDENTE KENNEDY
2017,0.6239296739982829,DENISE
2017,0.48165715481307425,BREJO DE AREIA
2017,5.632852644882295,ITANHANGÁ
2017,0.19424621545480414,INHANGAPI
2017,2.1141475554282434,GURUPÁ
2017,0.43109367617723393,BENJAMIN CONSTANT
2017,1.6154945232735836,MARACAÇUMÉ
2017,16.732144583774662,SANTA MARIA DAS BARREIRAS
2017,2.913950710668018,PORTO GRANDE
2017,5.950278905686396,CURUÁ
2017,0.5194508758792644,SOURE
2017,19.16646312789899,MOJUÍ DOS CAMPOS
2017,1.2325189719750056,NOVA UNIÃO
2017,7.23131889064442,TAPURAH
2017,8.223943571325394,IPIXUNA DO PARÁ
2017,1.0962903691327102,BARCELOS
2017,1.6689808385987877,SÃO MIGUEL DO GUAMÁ
2017,87.8082260101055,PLACAS
2017,0.6530615520109786,MATÕES DO NORTE
2017,42.738227351338914,RURÓPOLIS
2017,4.558752951697506,MARAJÁ DO SENA
2017,11.045480529895157,ITACOATIARA
2017,3.615040660474669,SÃO SEBASTIÃO DO UATUMÃ
2017,0.0691376831579807,TOCANTINÓPOLIS
2017,39.49076289824165,PEIXOTO DE AZEVEDO
2017,1.7862451797526948,JENIPAPO DOS VIEIRAS
2017,4.534023745043009,SÃO JOÃO DA BALIZA
2017,8.918671074146454,BREU BRANCO
2017,20.949301766597685,SANTA TEREZINHA
2017,0.06873979799046553,SERRA DO NAVIO
2017,3.3109861761485604,BARREIRINHA
2017,2.8587073515577757,PIMENTEIRAS DO OESTE
2017,9.834767705323747,BARRA DO CORDA
2017,0.6164757154731959,IGARAPÉ-AÇU
2017,1.6255221117780927,PINHEIRO
2017,1.24925899624046,RESERVA DO CABAÇAL
2017,12.417922106279836,BURITICUPU
2017,0.17364872328869224,PEDRO AFONSO
2017,12.124773428100154,CACAULÂNDIA
2017,0.35452452070929685,ALTO ALEGRE DO MARANHÃO
2017,0.9347076262226433,ARAGUAÍNA
2017,0.08565940994548425,DIVINÓPOLIS DO TOCANTINS
2017,0.09051367390543222,WANDERLÂNDIA
2017,1.827594989342704,MÂNCIO LIMA
2017,7.71966648013737,CASTANHEIRA
2017,176.7523766000285,NOVA MAMORÉ
2017,0.3047721858667526,MOCAJUBA
2017,3.0316236276206348,CONCEIÇÃO DO ARAGUAIA
2017,11.249896653385134,SÃO DOMINGOS DO CAPIM
2017,14.288342135701685,PORTO DE MOZ
2017,14.821533355867231,SÃO FRANCISCO DO GUAPORÉ
2017,0.08928577311730058,SÃO FELIPE D'OESTE
2017,0.2318601300903857,SANTA RITA DO TOCANTINS
2017,0.966226079826086,SANTA FILOMENA DO MARANHÃO
2017,4.3537079388844075,CARUTAPERA
2017,26.82789989174559,CAMPO NOVO DE RONDÔNIA
2017,0.9443871480623067,NOVO HORIZONTE DO OESTE
2017,1.413088718838212,BAGRE
2017,5.83841833581611,VILA RICA
2017,0.4041529720410774,TRACUATEUA
2017,27.87473475897128,CANUTAMA
2017,25.26714466349724,BRASNORTE
2017,0.14733232242084165,UIRAMUTÃ
2017,1.3503948486541535,TURILÂNDIA
2017,0.2512969129444196,PRESIDENTE VARGAS
2017,2.733077339639025,ITAPECURU MIRIM
2017,2.2460243521134804,SANTA RITA
2017,2.0570541473602204,MONÇÃO
2017,0.9275188644283349,NOVA XAVANTINA
2017,1.8714295829034313,CABIXI
2017,6.225598189724132,CENTRO NOVO DO MARANHÃO
2017,0.17696617738038875,PRACUÚBA
2017,3.4030242849982963,SÃO LUIZ
2017,1.5829601261652309,SANTA HELENA
2017,5.811354164395091,BOM JESUS DO TOCANTINS
2017,114.35750111636321,MEDICILÂNDIA
2017,1.6602104312882984,BONFIM
2017,7.603196992479714,BUJARI
2017,5.809180741251609,FORTUNA
2017,8.964892854926108,AMAJARI
2017,4.822530677194882,SÃO JOÃO DO ARAGUAIA
2017,1.9674263452148621,MANAUS
2017,9.654732817467051,SÃO DOMINGOS DO MARANHÃO
2017,235.64005030115075,SÃO FÉLIX DO XINGU
2017,1.0952859443495226,LUCAS DO RIO VERDE
2017,3.369099975585866,BORBA
2017,1.2929160486274112,PRESIDENTE JUSCELINO
2017,4.166693577302459,VERA
2017,8.401359883997412,CÁCERES
2017,5.50066903262639,NOVA ESPERANÇA DO PIRIÁ
2017,17.35880543461088,QUERÊNCIA
2017,18.026232717114592,MONTE NEGRO
2017,0.14223758825480937,PIUM
2017,0.5802155448743057,AMATURÁ
2017,1.0143814233002142,LAMBARI D'OESTE
2017,31.572096511434776,CLÁUDIA
2017,2.2708263175537393,ROLIM DE MOURA
2017,0.21978021962226588,SANTANA
2017,2.219707159146833,NOVA GUARITA
2017,0.06778168851466478,FORMOSA DA SERRA NEGRA
2017,4.660600856391124,SANTA FÉ DO ARAGUAIA
2017,0.6325399341195311,SÃO JOSÉ DOS BASÍLIOS
2017,11.189272117547555,VISEU
2017,1.6812243284730217,SÃO JOSÉ DO XINGU
2017,0.5437164156937679,SANTA LUZIA D'OESTE
2017,8.543477094159275,PARANATINGA
2017,20.526944711920013,MAUÉS
2017,0.27736564588439705,RIACHINHO
2017,0.23898288367345322,IGARAPÉ DO MEIO
2017,0.34401888883341525,MAGALHÃES BARATA
2017,4.186979393586576,COLÍDER
2017,105.06604740593058,CANDEIAS DO JAMARI
2017,7.12065535556371,SINOP
2017,13.90382409068549,TAILÂNDIA
2017,0.22403411090590986,PAÇO DO LUMIAR
2017,0.13267513116982138,CUTIAS
2017,14.397477974832539,RONDOLÂNDIA
2017,18.58194934797962,PORTO DOS GAÚCHOS
2017,2.397444702800709,SALVATERRA
2017,0.6954200944291504,SÃO JOÃO DA PONTA
2017,15.416209996280504,CAROEBE
2017,2.3405756064167704,BURITI BRAVO
2017,9.180390276783012,CHUPINGUAIA
2017,1.7117689133729213,CURIONÓPOLIS
2017,0.731550368962802,ITAIPAVA DO GRAJAÚ
2017,4.457028976698439,PONTES E LACERDA
2017,0.062445600325685,ARAGUANÃ
2017,0.08470562118157085,GLÓRIA D'OESTE
2017,19.67762279288969,NOVO MUNDO
2017,0.620566841186842,BONITO
2017,1.6087866280797125,CANARANA
2017,0.16924996674455478,COLARES
2017,1.1784857612958872,ABAETETUBA
2017,4.83491668378833,GUAJARÁ
2017,9.305601536111576,CRUZEIRO DO SUL
2017,4.381432380600362,MIRANTE DA SERRA
2017,3.708354934331199,SANTO AFONSO
2017,40.775999137974544,PARANAÍTA
2017,3.236533255397251,ARAGUATINS
2017,0.6356691445374957,ZÉ DOCA
2017,6.217811042575927,RIO MARIA
2017,0.16060351996282696,ALTO ALEGRE DO PINDARÉ
2017,0.583636204192179,CAMPESTRE DO MARANHÃO
2017,6.944454665595082,DIAMANTINO
2017,2.3216519077284863,TURIAÇU
2017,11.342400523656543,CAPIXABA
2017,3.2377523580275094,JATOBÁ
2017,3.973409917979476,FLORESTA DO ARAGUAIA
2017,41.701046075090936,MARABÁ
2017,2.049462339379954,COARI
2017,0.44887000930831444,CARAUARI
2017,0.595825029340878,SORRISO
2017,2.0224854142963338,IRANDUBA
2017,91.90907365202516,ARIPUANÃ
2017,0.6765184767511119,MARAPANIM
2017,7.8479065097731,TONANTINS
2017,4.320836538782859,TERRA NOVA DO NORTE
2017,1.8631917112411782,JOÃO LISBOA
2017,18.34655784160493,ACARÁ
2017,2.5242856865148044,MANACAPURU
2017,0.07899507057918399,JUNCO DO MARANHÃO
2017,4.185686905853542,TAPAUÁ
2017,66.95411121109406,BURITIS
2017,0.6528346793562129,CANABRAVA DO NORTE
2017,0.3433033116184389,BARÃO DE MELGAÇO
2017,12.445387540429532,NOVA CANAÃ DO NORTE
2017,47.71714813800554,MARCELÂNDIA
2017,18.83544493278706,AUTAZES
2017,0.06733914817396179,SÍTIO NOVO
2017,0.2470051585300902,SANTO ANTÔNIO DO TAUÁ
2017,2.108253773406302,BURITIRANA
2017,0.3182843086230932,PACARAIMA
2017,25.76183343417976,RIO BRANCO
2017,40.66325301351858,FELIZ NATAL
2017,192.52185074699955,NOVA NAZARÉ
2017,3.8124770383818576,NOVA IPIXUNA
