"Tabela 5938 - Produto interno bruto a preços correntes, impostos, líquidos de subsídios, sobre produtos a preços correntes e valor adicionado bruto a preços correntes total e por atividade econômica, e respectivas participações - Referência 2010"
"Variável - Produto Interno Bruto a preços correntes (Mil Reais)"
"Brasil, Município, Mesorregião Geográfica e Microrregião Geográfica";"Ano";""
"Soledade (RS)";"2016";"1522412,3"
"Guaporé (RS)";"2002";"1277057,9"
"Guaporé (RS)";"2003";"1494152,6"
"Guaporé (RS)";"2004";"1816336,2"
"Guaporé (RS)";"2005";"1863592,2"
"Guaporé (RS)";"2006";"2005927,0"
"Guaporé (RS)";"2007";"2277151,5"
"Guaporé (RS)";"2008";"2739143,2"
"Guaporé (RS)";"2009";"2762613,9"
"Guaporé (RS)";"2010";"2944414,8"
"Guaporé (RS)";"2011";"3308084,1"
"Guaporé (RS)";"2012";"3589975,3"
"Guaporé (RS)";"2013";"4154533,8"
"Guaporé (RS)";"2014";"4734594,1"
"Guaporé (RS)";"2015";"4893454,3"
"Guaporé (RS)";"2016";"5169664,8"
"Vacaria (RS)";"2002";"1268484,2"
"Vacaria (RS)";"2003";"1574401,4"
"Vacaria (RS)";"2004";"1626254,2"
"Vacaria (RS)";"2005";"1525636,7"
"Vacaria (RS)";"2006";"1873243,2"
"Vacaria (RS)";"2007";"2075877,4"
"Vacaria (RS)";"2008";"2375196,9"
"Vacaria (RS)";"2009";"2629324,5"
"Vacaria (RS)";"2010";"3395242,9"
"Vacaria (RS)";"2011";"3496407,0"
"Vacaria (RS)";"2012";"3846076,4"
"Vacaria (RS)";"2013";"4488233,5"
"Vacaria (RS)";"2014";"4828175,5"
"Vacaria (RS)";"2015";"5425018,2"
"Vacaria (RS)";"2016";"6081705,1"
"Caxias do Sul (RS)";"2002";"9843365,9"
"Caxias do Sul (RS)";"2003";"11299025,6"
"Caxias do Sul (RS)";"2004";"13500855,3"
"Caxias do Sul (RS)";"2005";"14482621,7"
"Caxias do Sul (RS)";"2006";"15166083,6"
"Caxias do Sul (RS)";"2007";"17056076,7"
"Caxias do Sul (RS)";"2008";"19692210,6"
"Caxias do Sul (RS)";"2009";"20559387,1"
"Caxias do Sul (RS)";"2010";"26333557,0"
"Caxias do Sul (RS)";"2011";"29883618,7"
"Caxias do Sul (RS)";"2012";"32406264,1"
"Caxias do Sul (RS)";"2013";"35066455,1"
"Caxias do Sul (RS)";"2014";"37942593,8"
"Caxias do Sul (RS)";"2015";"36664159,7"
"Caxias do Sul (RS)";"2016";"37935493,7"
"Santiago (RS)";"2002";"959268,6"
"Santiago (RS)";"2003";"1419002,9"
"Santiago (RS)";"2004";"1264471,7"
"Santiago (RS)";"2005";"1033209,8"
"Santiago (RS)";"2006";"1296500,4"
"Santiago (RS)";"2007";"1610838,6"
"Santiago (RS)";"2008";"1939499,6"
"Santiago (RS)";"2009";"2088857,4"
"Santiago (RS)";"2010";"2168323,2"
"Santiago (RS)";"2011";"2558355,1"
"Santiago (RS)";"2012";"2270281,4"
"Santiago (RS)";"2013";"3420478,2"
"Santiago (RS)";"2014";"3507120,4"
"Santiago (RS)";"2015";"4162808,7"
"Santiago (RS)";"2016";"4580740,1"
"Santa Maria (RS)";"2002";"2242034,7"
"Santa Maria (RS)";"2003";"2654580,4"
"Santa Maria (RS)";"2004";"2928610,4"
"Santa Maria (RS)";"2005";"2999028,5"
"Santa Maria (RS)";"2006";"3350835,0"
"Santa Maria (RS)";"2007";"3897143,6"
"Santa Maria (RS)";"2008";"4342877,7"
"Santa Maria (RS)";"2009";"4612881,8"
"Santa Maria (RS)";"2010";"5308240,6"
"Santa Maria (RS)";"2011";"6026869,3"
"Santa Maria (RS)";"2012";"6613185,7"
"Santa Maria (RS)";"2013";"7853647,7"
"Santa Maria (RS)";"2014";"8787052,7"
"Santa Maria (RS)";"2015";"8854100,9"
"Santa Maria (RS)";"2016";"9480916,8"
"Restinga Seca (RS)";"2002";"449388,1"
"Restinga Seca (RS)";"2003";"552101,7"
"Restinga Seca (RS)";"2004";"579462,2"
"Restinga Seca (RS)";"2005";"496532,5"
"Restinga Seca (RS)";"2006";"605057,1"
"Restinga Seca (RS)";"2007";"673159,4"
"Restinga Seca (RS)";"2008";"819066,7"
"Restinga Seca (RS)";"2009";"841748,2"
"Restinga Seca (RS)";"2010";"863231,2"
"Restinga Seca (RS)";"2011";"1018326,1"
"Restinga Seca (RS)";"2012";"1038654,2"
"Restinga Seca (RS)";"2013";"1327833,5"
"Restinga Seca (RS)";"2014";"1478765,5"
"Restinga Seca (RS)";"2015";"1578577,6"
"Restinga Seca (RS)";"2016";"1682315,8"
"Santa Cruz do Sul (RS)";"2002";"4074782,5"
"Santa Cruz do Sul (RS)";"2003";"4362777,5"
"Santa Cruz do Sul (RS)";"2004";"4884743,4"
"Santa Cruz do Sul (RS)";"2005";"4713764,9"
"Santa Cruz do Sul (RS)";"2006";"5090040,1"
"Santa Cruz do Sul (RS)";"2007";"5314138,4"
"Santa Cruz do Sul (RS)";"2008";"5985300,3"
"Santa Cruz do Sul (RS)";"2009";"6747741,9"
"Santa Cruz do Sul (RS)";"2010";"7832439,2"
"Santa Cruz do Sul (RS)";"2011";"8804607,4"
"Santa Cruz do Sul (RS)";"2012";"9652357,7"
"Santa Cruz do Sul (RS)";"2013";"12029251,9"
"Santa Cruz do Sul (RS)";"2014";"13696249,7"
"Santa Cruz do Sul (RS)";"2015";"13587023,9"
"Santa Cruz do Sul (RS)";"2016";"13918437,8"
"Lajeado-Estrela (RS)";"2002";"2827573,2"
"Lajeado-Estrela (RS)";"2003";"3249668,1"
"Lajeado-Estrela (RS)";"2004";"3596650,4"
"Lajeado-Estrela (RS)";"2005";"3852080,0"
"Lajeado-Estrela (RS)";"2006";"4114262,2"
"Lajeado-Estrela (RS)";"2007";"4567325,0"
"Lajeado-Estrela (RS)";"2008";"5282336,0"
"Lajeado-Estrela (RS)";"2009";"5514953,8"
"Lajeado-Estrela (RS)";"2010";"6867798,9"
"Lajeado-Estrela (RS)";"2011";"7785931,2"
"Lajeado-Estrela (RS)";"2012";"8723098,4"
"Lajeado-Estrela (RS)";"2013";"9565256,2"
"Lajeado-Estrela (RS)";"2014";"10598591,3"
"Lajeado-Estrela (RS)";"2015";"10764803,0"
"Lajeado-Estrela (RS)";"2016";"11402132,7"
"Cachoeira do Sul (RS)";"2002";"947971,9"
"Cachoeira do Sul (RS)";"2003";"1147096,4"
"Cachoeira do Sul (RS)";"2004";"1222709,0"
"Cachoeira do Sul (RS)";"2005";"1144502,3"
"Cachoeira do Sul (RS)";"2006";"1223246,3"
"Cachoeira do Sul (RS)";"2007";"1418559,3"
"Cachoeira do Sul (RS)";"2008";"1728811,1"
"Cachoeira do Sul (RS)";"2009";"1822848,6"
"Cachoeira do Sul (RS)";"2010";"2081137,7"
"Cachoeira do Sul (RS)";"2011";"2375938,3"
"Cachoeira do Sul (RS)";"2012";"2508250,5"
"Cachoeira do Sul (RS)";"2013";"3160288,5"
"Cachoeira do Sul (RS)";"2014";"3463138,8"
"Cachoeira do Sul (RS)";"2015";"3662670,6"
"Cachoeira do Sul (RS)";"2016";"3934255,2"
"Montenegro (RS)";"2002";"1813088,1"
"Montenegro (RS)";"2003";"2062803,9"
"Montenegro (RS)";"2004";"2285213,7"
"Montenegro (RS)";"2005";"2570039,6"
"Montenegro (RS)";"2006";"2684561,5"
"Montenegro (RS)";"2007";"2961812,2"
"Montenegro (RS)";"2008";"3552951,6"
"Montenegro (RS)";"2009";"3786458,6"
"Montenegro (RS)";"2010";"4587304,2"
"Montenegro (RS)";"2011";"5018636,2"
"Montenegro (RS)";"2012";"5475456,5"
"Montenegro (RS)";"2013";"6567031,8"
"Montenegro (RS)";"2014";"7216161,1"
"Montenegro (RS)";"2015";"7458223,1"
"Montenegro (RS)";"2016";"7820646,8"
"Gramado-Canela (RS)";"2002";"2627854,6"
"Gramado-Canela (RS)";"2003";"2891440,2"
"Gramado-Canela (RS)";"2004";"3470820,8"
"Gramado-Canela (RS)";"2005";"3682338,3"
"Gramado-Canela (RS)";"2006";"3928220,4"
"Gramado-Canela (RS)";"2007";"4180318,0"
"Gramado-Canela (RS)";"2008";"4717985,7"
"Gramado-Canela (RS)";"2009";"5022998,9"
"Gramado-Canela (RS)";"2010";"6801637,0"
"Gramado-Canela (RS)";"2011";"7401924,5"
"Gramado-Canela (RS)";"2012";"8417546,8"
"Gramado-Canela (RS)";"2013";"9190782,2"
"Gramado-Canela (RS)";"2014";"10368756,6"
"Gramado-Canela (RS)";"2015";"10967941,1"
"Gramado-Canela (RS)";"2016";"11627165,9"
"São Jerônimo (RS)";"2002";"2962945,5"
"São Jerônimo (RS)";"2003";"4023359,7"
"São Jerônimo (RS)";"2004";"5226591,9"
"São Jerônimo (RS)";"2005";"5961921,1"
"São Jerônimo (RS)";"2006";"6009613,1"
"São Jerônimo (RS)";"2007";"6756637,6"
"São Jerônimo (RS)";"2008";"6453103,9"
"São Jerônimo (RS)";"2009";"6190428,9"
"São Jerônimo (RS)";"2010";"7555921,0"
"São Jerônimo (RS)";"2011";"7156763,7"
"São Jerônimo (RS)";"2012";"7717047,3"
"São Jerônimo (RS)";"2013";"8217558,1"
"São Jerônimo (RS)";"2014";"7655726,7"
"São Jerônimo (RS)";"2015";"10226041,8"
"São Jerônimo (RS)";"2016";"10990148,1"
"Porto Alegre (RS)";"2002";"38423983,9"
"Porto Alegre (RS)";"2003";"44309667,1"
"Porto Alegre (RS)";"2004";"49394973,5"
"Porto Alegre (RS)";"2005";"55752303,4"
"Porto Alegre (RS)";"2006";"59326210,9"
"Porto Alegre (RS)";"2007";"66786749,7"
"Porto Alegre (RS)";"2008";"73810166,7"
"Porto Alegre (RS)";"2009";"82371702,4"
"Porto Alegre (RS)";"2010";"94759402,7"
"Porto Alegre (RS)";"2011";"101745390,9"
"Porto Alegre (RS)";"2012";"111001964,0"
"Porto Alegre (RS)";"2013";"121688320,4"
"Porto Alegre (RS)";"2014";"132708435,6"
"Porto Alegre (RS)";"2015";"143805427,3"
"Porto Alegre (RS)";"2016";"154501027,9"
"Osório (RS)";"2002";"2029774,0"
"Osório (RS)";"2003";"2332137,5"
"Osório (RS)";"2004";"2720657,7"
"Osório (RS)";"2005";"2944921,0"
"Osório (RS)";"2006";"3210749,8"
"Osório (RS)";"2007";"3689601,0"
"Osório (RS)";"2008";"4097021,1"
"Osório (RS)";"2009";"4415000,2"
"Osório (RS)";"2010";"5292856,8"
"Osório (RS)";"2011";"5675164,1"
"Osório (RS)";"2012";"6789279,6"
"Osório (RS)";"2013";"7027648,5"
"Osório (RS)";"2014";"7924167,7"
"Osório (RS)";"2015";"8645967,2"
"Osório (RS)";"2016";"9189774,1"
"Camaquã (RS)";"2002";"884150,4"
"Camaquã (RS)";"2003";"1071961,6"
"Camaquã (RS)";"2004";"1171097,2"
"Camaquã (RS)";"2005";"1074027,4"
"Camaquã (RS)";"2006";"1129383,6"
"Camaquã (RS)";"2007";"1260723,6"
"Camaquã (RS)";"2008";"1528385,3"
"Camaquã (RS)";"2009";"1594842,9"
"Camaquã (RS)";"2010";"1810566,4"
"Camaquã (RS)";"2011";"1897272,0"
"Camaquã (RS)";"2012";"2192321,2"
"Camaquã (RS)";"2013";"2567168,2"
"Camaquã (RS)";"2014";"2847231,5"
"Camaquã (RS)";"2015";"3019038,6"
"Camaquã (RS)";"2016";"3218123,2"
"Campanha Ocidental (RS)";"2002";"2511415,8"
"Campanha Ocidental (RS)";"2003";"3149271,4"
"Campanha Ocidental (RS)";"2004";"3375507,9"
"Campanha Ocidental (RS)";"2005";"3162837,6"
"Campanha Ocidental (RS)";"2006";"3485429,4"
"Campanha Ocidental (RS)";"2007";"3647618,5"
"Campanha Ocidental (RS)";"2008";"4422982,9"
"Campanha Ocidental (RS)";"2009";"4605623,7"
"Campanha Ocidental (RS)";"2010";"5080188,7"
"Campanha Ocidental (RS)";"2011";"5315882,3"
"Campanha Ocidental (RS)";"2012";"5991739,6"
"Campanha Ocidental (RS)";"2013";"7331003,0"
"Campanha Ocidental (RS)";"2014";"7855708,5"
"Campanha Ocidental (RS)";"2015";"8708393,3"
"Campanha Ocidental (RS)";"2016";"8954501,8"
"Campanha Central (RS)";"2002";"1052006,1"
"Campanha Central (RS)";"2003";"1226674,3"
"Campanha Central (RS)";"2004";"1343294,4"
"Campanha Central (RS)";"2005";"1342407,6"
"Campanha Central (RS)";"2006";"1442983,5"
"Campanha Central (RS)";"2007";"1717296,4"
"Campanha Central (RS)";"2008";"2003205,5"
"Campanha Central (RS)";"2009";"2136614,4"
"Campanha Central (RS)";"2010";"2483154,1"
"Campanha Central (RS)";"2011";"2546702,9"
"Campanha Central (RS)";"2012";"2706713,5"
"Campanha Central (RS)";"2013";"3337251,7"
"Campanha Central (RS)";"2014";"3626359,2"
"Campanha Central (RS)";"2015";"4421197,7"
"Campanha Central (RS)";"2016";"4901797,1"
"Campanha Meridional (RS)";"2002";"1073717,1"
"Campanha Meridional (RS)";"2003";"1270591,2"
"Campanha Meridional (RS)";"2004";"1431213,7"
"Campanha Meridional (RS)";"2005";"1377429,4"
"Campanha Meridional (RS)";"2006";"1433563,8"
"Campanha Meridional (RS)";"2007";"1583773,5"
"Campanha Meridional (RS)";"2008";"1873111,7"
"Campanha Meridional (RS)";"2009";"1958602,0"
"Campanha Meridional (RS)";"2010";"2207610,5"
"Campanha Meridional (RS)";"2011";"2367280,6"
"Campanha Meridional (RS)";"2012";"2769630,3"
"Campanha Meridional (RS)";"2013";"3532209,4"
"Campanha Meridional (RS)";"2014";"3789603,9"
"Campanha Meridional (RS)";"2015";"4350665,5"
"Campanha Meridional (RS)";"2016";"4501447,9"
"Serras de Sudeste (RS)";"2002";"769950,5"
"Serras de Sudeste (RS)";"2003";"904692,6"
"Serras de Sudeste (RS)";"2004";"997146,7"
"Serras de Sudeste (RS)";"2005";"995468,6"
"Serras de Sudeste (RS)";"2006";"1160071,6"
"Serras de Sudeste (RS)";"2007";"1190599,3"
"Serras de Sudeste (RS)";"2008";"1371321,3"
"Serras de Sudeste (RS)";"2009";"1424889,8"
"Serras de Sudeste (RS)";"2010";"1797817,1"
"Serras de Sudeste (RS)";"2011";"1587702,2"
"Serras de Sudeste (RS)";"2012";"1476245,8"
"Serras de Sudeste (RS)";"2013";"1821656,2"
"Serras de Sudeste (RS)";"2014";"2093613,0"
"Serras de Sudeste (RS)";"2015";"2366618,9"
"Serras de Sudeste (RS)";"2016";"2809938,4"
"Pelotas (RS)";"2002";"2401719,9"
"Pelotas (RS)";"2003";"2809628,6"
"Pelotas (RS)";"2004";"3050424,2"
"Pelotas (RS)";"2005";"3225857,2"
"Pelotas (RS)";"2006";"3521012,7"
"Pelotas (RS)";"2007";"4152956,5"
"Pelotas (RS)";"2008";"4621620,2"
"Pelotas (RS)";"2009";"4946414,7"
"Pelotas (RS)";"2010";"5844318,2"
"Pelotas (RS)";"2011";"7015750,7"
"Pelotas (RS)";"2012";"7728543,3"
"Pelotas (RS)";"2013";"8408845,7"
"Pelotas (RS)";"2014";"9421625,6"
"Pelotas (RS)";"2015";"10394237,7"
"Pelotas (RS)";"2016";"10995097,2"
"Jaguarão (RS)";"2002";"289118,5"
"Jaguarão (RS)";"2003";"376740,2"
"Jaguarão (RS)";"2004";"404213,2"
"Jaguarão (RS)";"2005";"385761,4"
"Jaguarão (RS)";"2006";"396580,9"
"Jaguarão (RS)";"2007";"464812,2"
"Jaguarão (RS)";"2008";"566543,0"
"Jaguarão (RS)";"2009";"609219,6"
"Jaguarão (RS)";"2010";"683881,0"
"Jaguarão (RS)";"2011";"684989,7"
"Jaguarão (RS)";"2012";"804154,8"
"Jaguarão (RS)";"2013";"1045090,3"
"Jaguarão (RS)";"2014";"1134541,0"
"Jaguarão (RS)";"2015";"1210901,6"
"Jaguarão (RS)";"2016";"1241651,2"
"Litoral Lagunar (RS)";"2002";"2215763,0"
"Litoral Lagunar (RS)";"2003";"2875578,2"
"Litoral Lagunar (RS)";"2004";"2910582,0"
"Litoral Lagunar (RS)";"2005";"2688066,0"
"Litoral Lagunar (RS)";"2006";"2959456,6"
"Litoral Lagunar (RS)";"2007";"4166980,3"
"Litoral Lagunar (RS)";"2008";"5045581,5"
"Litoral Lagunar (RS)";"2009";"5218595,9"
"Litoral Lagunar (RS)";"2010";"5876948,9"
"Litoral Lagunar (RS)";"2011";"6156778,5"
"Litoral Lagunar (RS)";"2012";"7306041,0"
"Litoral Lagunar (RS)";"2013";"9188012,4"
"Litoral Lagunar (RS)";"2014";"8614094,9"
"Litoral Lagunar (RS)";"2015";"8654869,5"
"Litoral Lagunar (RS)";"2016";"9128611,9"
"Baixo Pantanal (MS)";"2002";"666793,6"
"Baixo Pantanal (MS)";"2003";"867233,0"
"Baixo Pantanal (MS)";"2004";"915808,1"
"Baixo Pantanal (MS)";"2005";"990038,5"
"Baixo Pantanal (MS)";"2006";"1247937,1"
"Baixo Pantanal (MS)";"2007";"1400433,3"
"Baixo Pantanal (MS)";"2008";"1909065,2"
"Baixo Pantanal (MS)";"2009";"1847915,3"
"Baixo Pantanal (MS)";"2010";"2232851,8"
"Baixo Pantanal (MS)";"2011";"2512807,4"
"Baixo Pantanal (MS)";"2012";"2866798,6"
"Baixo Pantanal (MS)";"2013";"3153696,7"
"Baixo Pantanal (MS)";"2014";"3704364,7"
"Baixo Pantanal (MS)";"2015";"3315058,3"
"Baixo Pantanal (MS)";"2016";"3218351,3"
"Aquidauana (MS)";"2002";"417157,7"
"Aquidauana (MS)";"2003";"522125,9"
"Aquidauana (MS)";"2004";"575699,1"
"Aquidauana (MS)";"2005";"621152,0"
"Aquidauana (MS)";"2006";"724260,4"
"Aquidauana (MS)";"2007";"779055,8"
"Aquidauana (MS)";"2008";"913990,9"
"Aquidauana (MS)";"2009";"990655,9"
"Aquidauana (MS)";"2010";"1108464,3"
"Aquidauana (MS)";"2011";"1202852,5"
"Aquidauana (MS)";"2012";"1294201,6"
"Aquidauana (MS)";"2013";"1487720,6"
"Aquidauana (MS)";"2014";"1666291,6"
"Aquidauana (MS)";"2015";"1947825,8"
"Aquidauana (MS)";"2016";"1947560,4"
"Alto Taquari (MS)";"2002";"1009948,2"
"Alto Taquari (MS)";"2003";"1357619,6"
"Alto Taquari (MS)";"2004";"1451588,5"
"Alto Taquari (MS)";"2005";"1361676,0"
"Alto Taquari (MS)";"2006";"1438525,0"
"Alto Taquari (MS)";"2007";"1633674,7"
"Alto Taquari (MS)";"2008";"1993002,6"
"Alto Taquari (MS)";"2009";"2210525,0"
"Alto Taquari (MS)";"2010";"2242800,9"
"Alto Taquari (MS)";"2011";"2456230,3"
"Alto Taquari (MS)";"2012";"2955014,0"
"Alto Taquari (MS)";"2013";"3258111,0"
"Alto Taquari (MS)";"2014";"3562533,3"
"Alto Taquari (MS)";"2015";"3953843,9"
"Alto Taquari (MS)";"2016";"4261042,4"
"Campo Grande (MS)";"2002";"5413042,8"
"Campo Grande (MS)";"2003";"6681134,5"
"Campo Grande (MS)";"2004";"7472908,4"
"Campo Grande (MS)";"2005";"8128832,6"
"Campo Grande (MS)";"2006";"9404087,5"
"Campo Grande (MS)";"2007";"10537675,2"
"Campo Grande (MS)";"2008";"12403719,0"
"Campo Grande (MS)";"2009";"14019012,5"
"Campo Grande (MS)";"2010";"16507759,8"
"Campo Grande (MS)";"2011";"19157227,3"
"Campo Grande (MS)";"2012";"21066600,5"
"Campo Grande (MS)";"2013";"22682623,8"
"Campo Grande (MS)";"2014";"26117302,5"
"Campo Grande (MS)";"2015";"26698912,9"
"Campo Grande (MS)";"2016";"28372483,3"
"Cassilândia (MS)";"2002";"665462,2"
"Cassilândia (MS)";"2003";"960510,7"
"Cassilândia (MS)";"2004";"1039346,9"
"Cassilândia (MS)";"2005";"908174,4"
"Cassilândia (MS)";"2006";"860377,3"
"Cassilândia (MS)";"2007";"1073629,3"
"Cassilândia (MS)";"2008";"1301167,2"
"Cassilândia (MS)";"2009";"1524072,8"
"Cassilândia (MS)";"2010";"1637862,1"
"Cassilândia (MS)";"2011";"2077623,8"
"Cassilândia (MS)";"2012";"2441425,2"
"Cassilândia (MS)";"2013";"2886010,0"
"Cassilândia (MS)";"2014";"3360115,9"
"Cassilândia (MS)";"2015";"3720095,7"
"Cassilândia (MS)";"2016";"3997584,6"
"Paranaíba (MS)";"2002";"809677,1"
"Paranaíba (MS)";"2003";"1010550,8"
"Paranaíba (MS)";"2004";"1282430,7"
"Paranaíba (MS)";"2005";"1370679,5"
"Paranaíba (MS)";"2006";"1397351,6"
"Paranaíba (MS)";"2007";"1392393,2"
"Paranaíba (MS)";"2008";"1852477,3"
"Paranaíba (MS)";"2009";"1946850,0"
"Paranaíba (MS)";"2010";"2727409,7"
"Paranaíba (MS)";"2011";"2762931,7"
"Paranaíba (MS)";"2012";"2938347,0"
"Paranaíba (MS)";"2013";"3517124,7"
"Paranaíba (MS)";"2014";"3841566,8"
"Paranaíba (MS)";"2015";"3728525,5"
"Paranaíba (MS)";"2016";"4290059,2"
"Três Lagoas (MS)";"2002";"1857170,5"
"Três Lagoas (MS)";"2003";"2388484,8"
"Três Lagoas (MS)";"2004";"2536354,8"
"Três Lagoas (MS)";"2005";"2331654,1"
"Três Lagoas (MS)";"2006";"2723769,3"
"Três Lagoas (MS)";"2007";"2707877,8"
"Três Lagoas (MS)";"2008";"3104020,5"
"Três Lagoas (MS)";"2009";"3772774,7"
"Três Lagoas (MS)";"2010";"5099009,4"
"Três Lagoas (MS)";"2011";"6006727,0"
"Três Lagoas (MS)";"2012";"6750250,7"
"Três Lagoas (MS)";"2013";"8154156,2"
"Três Lagoas (MS)";"2014";"9431569,4"
"Três Lagoas (MS)";"2015";"10431884,0"
"Três Lagoas (MS)";"2016";"12155343,5"
"Nova Andradina (MS)";"2002";"591493,5"
"Nova Andradina (MS)";"2003";"828758,8"
"Nova Andradina (MS)";"2004";"998339,2"
"Nova Andradina (MS)";"2005";"990152,3"
"Nova Andradina (MS)";"2006";"1115707,2"
"Nova Andradina (MS)";"2007";"1150385,6"
"Nova Andradina (MS)";"2008";"1293522,0"
"Nova Andradina (MS)";"2009";"1333058,4"
"Nova Andradina (MS)";"2010";"1723340,7"
"Nova Andradina (MS)";"2011";"2080168,7"
"Nova Andradina (MS)";"2012";"2219292,6"
"Nova Andradina (MS)";"2013";"2483855,4"
"Nova Andradina (MS)";"2014";"2909681,9"
"Nova Andradina (MS)";"2015";"2755562,3"
"Nova Andradina (MS)";"2016";"3238315,6"
"Bodoquena (MS)";"2002";"487747,7"
"Bodoquena (MS)";"2003";"638165,6"
"Bodoquena (MS)";"2004";"668404,7"
"Bodoquena (MS)";"2005";"681937,3"
"Bodoquena (MS)";"2006";"793203,2"
"Bodoquena (MS)";"2007";"851537,9"
"Bodoquena (MS)";"2008";"1054765,4"
"Bodoquena (MS)";"2009";"1110055,9"
"Bodoquena (MS)";"2010";"1258938,7"
"Bodoquena (MS)";"2011";"1436099,3"
"Bodoquena (MS)";"2012";"1617418,6"
"Bodoquena (MS)";"2013";"1766064,7"
"Bodoquena (MS)";"2014";"2066460,0"
"Bodoquena (MS)";"2015";"2167353,4"
"Bodoquena (MS)";"2016";"2432838,6"
"Dourados (MS)";"2002";"3494128,7"
"Dourados (MS)";"2003";"5187104,2"
"Dourados (MS)";"2004";"4817113,7"
"Dourados (MS)";"2005";"4844935,4"
"Dourados (MS)";"2006";"5297226,7"
"Dourados (MS)";"2007";"6620681,5"
"Dourados (MS)";"2008";"8029876,6"
"Dourados (MS)";"2009";"8239775,8"
"Dourados (MS)";"2010";"9654338,6"
"Dourados (MS)";"2011";"11851905,3"
"Dourados (MS)";"2012";"13905967,3"
"Dourados (MS)";"2013";"15047893,7"
"Dourados (MS)";"2014";"17084433,9"
"Dourados (MS)";"2015";"18693151,3"
"Dourados (MS)";"2016";"21326029,4"
"Iguatemi (MS)";"2002";"1027802,1"
"Iguatemi (MS)";"2003";"1404878,5"
"Iguatemi (MS)";"2004";"1614314,1"
"Iguatemi (MS)";"2005";"1496026,3"
"Iguatemi (MS)";"2006";"1665448,5"
"Iguatemi (MS)";"2007";"1937421,0"
"Iguatemi (MS)";"2008";"2363656,2"
"Iguatemi (MS)";"2009";"2523045,4"
"Iguatemi (MS)";"2010";"3077880,4"
"Iguatemi (MS)";"2011";"3588589,2"
"Iguatemi (MS)";"2012";"3957884,9"
"Iguatemi (MS)";"2013";"4765944,5"
"Iguatemi (MS)";"2014";"5205812,7"
"Iguatemi (MS)";"2015";"5670341,6"
"Iguatemi (MS)";"2016";"6626194,3"
"Aripuanã (MT)";"2002";"534965,1"
"Aripuanã (MT)";"2003";"720634,2"
"Aripuanã (MT)";"2004";"956162,5"
"Aripuanã (MT)";"2005";"1001791,3"
"Aripuanã (MT)";"2006";"920482,2"
"Aripuanã (MT)";"2007";"1179409,1"
"Aripuanã (MT)";"2008";"1470251,2"
"Aripuanã (MT)";"2009";"1450929,3"
"Aripuanã (MT)";"2010";"1583658,5"
"Aripuanã (MT)";"2011";"2112821,4"
"Aripuanã (MT)";"2012";"2327303,2"
"Aripuanã (MT)";"2013";"2476753,1"
"Aripuanã (MT)";"2014";"2692095,1"
"Aripuanã (MT)";"2015";"3003044,6"
"Aripuanã (MT)";"2016";"3488897,7"
"Alta Floresta (MT)";"2002";"411984,0"
"Alta Floresta (MT)";"2003";"501356,1"
"Alta Floresta (MT)";"2004";"581550,5"
"Alta Floresta (MT)";"2005";"607305,6"
"Alta Floresta (MT)";"2006";"611734,4"
"Alta Floresta (MT)";"2007";"744020,4"
"Alta Floresta (MT)";"2008";"930959,9"
"Alta Floresta (MT)";"2009";"1004122,9"
"Alta Floresta (MT)";"2010";"1179081,4"
"Alta Floresta (MT)";"2011";"1469590,6"
"Alta Floresta (MT)";"2012";"1742564,6"
"Alta Floresta (MT)";"2013";"2232491,4"
"Alta Floresta (MT)";"2014";"2479656,8"
"Alta Floresta (MT)";"2015";"2584296,8"
"Alta Floresta (MT)";"2016";"2642365,6"
"Colíder (MT)";"2002";"545494,8"
"Colíder (MT)";"2003";"670667,2"
"Colíder (MT)";"2004";"760640,5"
"Colíder (MT)";"2005";"785540,5"
"Colíder (MT)";"2006";"835754,8"
"Colíder (MT)";"2007";"1007575,0"
"Colíder (MT)";"2008";"1216596,1"
"Colíder (MT)";"2009";"1325045,3"
"Colíder (MT)";"2010";"1557147,5"
"Colíder (MT)";"2011";"1839677,9"
"Colíder (MT)";"2012";"2039234,1"
"Colíder (MT)";"2013";"2418943,7"
"Colíder (MT)";"2014";"2655635,7"
"Colíder (MT)";"2015";"3093317,5"
"Colíder (MT)";"2016";"3489813,6"
"Parecis (MT)";"2002";"1406488,9"
"Parecis (MT)";"2003";"2053271,1"
"Parecis (MT)";"2004";"2737128,8"
"Parecis (MT)";"2005";"2737074,1"
"Parecis (MT)";"2006";"1821789,0"
"Parecis (MT)";"2007";"2554113,7"
"Parecis (MT)";"2008";"3501294,6"
"Parecis (MT)";"2009";"3555287,0"
"Parecis (MT)";"2010";"3127710,7"
"Parecis (MT)";"2011";"4503781,2"
"Parecis (MT)";"2012";"5892641,4"
"Parecis (MT)";"2013";"6271652,3"
"Parecis (MT)";"2014";"6856693,5"
"Parecis (MT)";"2015";"7038282,1"
"Parecis (MT)";"2016";"9555631,2"
"Arinos (MT)";"2002";"393014,8"
"Arinos (MT)";"2003";"531090,5"
"Arinos (MT)";"2004";"719793,6"
"Arinos (MT)";"2005";"717054,4"
"Arinos (MT)";"2006";"606209,4"
"Arinos (MT)";"2007";"708239,4"
"Arinos (MT)";"2008";"1107622,6"
"Arinos (MT)";"2009";"1097731,5"
"Arinos (MT)";"2010";"1169997,6"
"Arinos (MT)";"2011";"1523877,9"
