time,area,mun
2018,148.2791665186714,NOVA MAMORÉ
2018,13.072387002354452,IPIXUNA DO PARÁ
2018,0.5026622237086752,MIRASSOL D'OESTE
2018,0.6507917649214475,VILA NOVA DOS MARTÍRIOS
2018,63.154636587830325,FELIZ NATAL
2018,0.6684881673587564,SILVES
2018,0.3583513135050215,ICATU
2018,1.1653290277005475,BARCELOS
2018,0.19054300284405565,ARAPOEMA
2018,2.7624558129539984,BARRA DO BUGRES
2018,47.25022422362508,MANOEL URBANO
2018,0.839204266099886,SANTA LUZIA D'OESTE
2018,101.87441649207037,CANDEIAS DO JAMARI
2018,8.757499055076217,SENADOR GUIOMARD
2018,0.8927467380297053,BUJARU
2018,1.9689202542033064,NOVA OLINDA DO NORTE
2018,65.69549124259804,ALTO PARAÍSO
2018,8.873813978580104,OURILÂNDIA DO NORTE
2018,22.732537873616725,ACRELÂNDIA
2018,17.381637925447333,CRUZEIRO DO SUL
2018,1.624323312990318,BARREIRINHA
2018,6.581102310670577,ULIANÓPOLIS
2018,0.32598753849034656,IRITUIA
2018,2.04223724021445,COARI
2018,159.53597125356242,APUÍ
2018,0.9268054826005603,CAREIRO
2018,21.915739262104918,GOIANÉSIA DO PARÁ
2018,1.2070060689665796,PRIMAVERA DE RONDÔNIA
2018,48.399914688953686,HUMAITÁ
2018,317.73485890528104,LÁBREA
2018,2.135056533095237,ARAGUATINS
2018,3.066064731429345,VILA RICA
2018,192.9122413100199,NOVO PROGRESSO
2018,0.4399684709227434,CASTANHAL
2018,0.26558387281514917,PEIXE-BOI
2018,0.16414969827640014,CAJARI
2018,4.980192823759493,ITACOATIARA
2018,1.9285157462389586,MANACAPURU
2018,20.63829420500145,ITAÚBA
2018,3.2501360225560934,SANTA ROSA DO PURUS
2018,7.222209085315283,PARECIS
2018,0.6116315472458862,CUTIAS
2018,0.07735053399191796,PINHEIRO
2018,13.96901486282049,NOVO MUNDO
2018,2.6743760947147233,NOVA SANTA HELENA
2018,1.913405926623673,CODAJÁS
2018,18.04850270468249,PARAGOMINAS
2018,282.10034863614527,SÃO FÉLIX DO XINGU
2018,6.473056691274939,MAUÉS
2018,17.603374822930093,ACARÁ
2018,0.11723713628947781,SALVATERRA
2018,0.9298874242569644,CURIONÓPOLIS
2018,0.39419230223566576,AMATURÁ
2018,22.45331009392879,COTRIGUAÇU
2018,0.17812217892358354,SERRA DO NAVIO
2018,3.4797501830240662,PIMENTEIRAS DO OESTE
2018,0.24627881107943994,ARAGUANÃ
2018,4.749565961612143,NHAMUNDÁ
2018,2.082351472435798,SANTO AFONSO
2018,0,PRESIDENTE VARGAS
2018,0.18270963115529903,ESPERANTINA
2018,1.974843689486682,PEDRA BRANCA DO AMAPARI
2018,0.7206046835546328,SANTA ISABEL DO RIO NEGRO
2018,0.9259222621460795,SÃO DOMINGOS DO CAPIM
2018,9.83812342399832,VILA BELA DA SANTÍSSIMA TRINDADE
2018,4.4483348233623605,MIRANTE DA SERRA
2018,12.070679524398061,MONTE ALEGRE
2018,7.168232727028455,ALTO BOA VISTA
2018,1.2285647304481815,NOVA UNIÃO
2018,16.906264162174843,NOVA MONTE VERDE
2018,3.815455459862848,MÂNCIO LIMA
2018,1.496351242022233,CARAUARI
2018,3.253473553423585,CASTANHEIRA
2018,10.631695831019023,DOM ELISEU
2018,18.87259875080859,CACHOEIRA DO PIRIÁ
2018,0.25637298789672225,SÃO FRANCISCO DO BREJÃO
2018,0.09250985441941628,TONANTINS
2018,56.04845819150783,TRAIRÃO
2018,0.8184658155662305,BARCARENA
2018,81.12855004972779,MANICORÉ
2018,0.3376172579363026,ALTO PARAGUAI
2018,10.31334948647291,BAIÃO
2018,0.834840267845776,NOVO HORIZONTE DO OESTE
2018,0.9372221548069082,JAPURÁ
2018,25.917881763417206,JUARA
2018,0.8861152412813795,XINGUARA
2018,1.2368606226589702,JI-PARANÁ
2018,8.340166263040484,PAUINI
2018,2.726591572603829,BELTERRA
2018,9.71678553210659,TABAPORÃ
2018,0.7834621421399248,ITAMARATI
2018,16.72061886120663,ITAPUÃ DO OESTE
2018,0.18129614752411471,ALTO ALEGRE DO PINDARÉ
2018,1.3907249578408565,SANTA LUZIA
2018,1.7470017889858465,ALVORADA D'OESTE
2018,14.166294969418063,JUÍNA
2018,0.7341205322595121,CENTRO DO GUILHERME
2018,0.6452049954993271,LUÍS DOMINGUES
2018,0.9571736878253876,BREJO GRANDE DO ARAGUAIA
2018,0,TEIXEIRÓPOLIS
2018,3.702233595189526,SÃO LUIZ
2018,0.25459927175453306,MURICILÂNDIA
2018,0.07913422963175178,GRAJAÚ
2018,0.15552590221392287,SANTA LUZIA DO PARÁ
2018,0.09460067050405685,TURILÂNDIA
2018,9.458272538764666,BURITICUPU
2018,0.4671197507065046,PRESIDENTE JUSCELINO
2018,0.9396937640332634,CAAPIRANGA
2018,0.300002973871629,MOCAJUBA
2018,0.9098853917741597,SÃO GERALDO DO ARAGUAIA
2018,8.543310175080219,ASSIS BRASIL
2018,0.7045103779273576,ATALAIA DO NORTE
2018,0.24829405196531978,ANAMÃ
2018,63.29818289241576,MEDICILÂNDIA
2018,1.8991765679787138,TUCUMÃ
2018,25.36836842399585,MOJUÍ DOS CAMPOS
2018,60.21367891069613,NOVA BANDEIRANTES
2018,6.486961530621215,RIO CRESPO
2018,1.0184377239703415,CANAÃ DOS CARAJÁS
2018,3.9032528479671944,EIRUNEPÉ
2018,59.8934330629448,ANAPU
2018,10.069610242159584,RODRIGUES ALVES
2018,29.15866448029324,APIACÁS
2018,0.2697645666948444,RIACHINHO
2018,0.6478956420475235,NOVO AIRÃO
2018,1.9619434225540666,BERURI
2018,16.90060555123824,TOMÉ-AÇU
2018,0.24792263718735538,BENEVIDES
2018,2.419938832079037,CARLINDA
2018,0.17355382072815484,MARACAÇUMÉ
2018,7.3598551697921275,ALTO ALEGRE DOS PARECIS
2018,21.692348357700926,AVEIRO
2018,4.371341718445521,VITÓRIA DO XINGU
2018,1.3571351573390074,FLORESTA DO ARAGUAIA
